"Date","Last","Open","High","Low","Vol.","Change %"
"21/05/2024","63,478.4","63,670.2","63,862.0","63,094.9","3800000","-0.30%"
"20/05/2024","63,670.2","64,341.4","64,820.9","63,670.2","4920000","-0.90%"
"17/05/2024","64,245.5","64,533.2","65,012.6","64,053.8","4170000","-0.30%"
"16/05/2024","64,437.3","64,341.4","64,916.8","64,245.5","2910000","0.30%"
"15/05/2024","64,245.5","64,149.6","64,533.2","63,957.9","3230000","0.75%"
"14/05/2024","63,766.1","63,190.8","64,245.5","63,190.8","2430000","1.06%"
"13/05/2024","63,094.9","63,862.0","64,053.8","62,711.3","2730000","-1.05%"
"10/05/2024","63,766.1","63,957.9","64,725.0","63,382.5","2420000","-0.15%"
"09/05/2024","63,862.0","65,108.5","65,108.5","63,862.0","3000000","-1.91%"
"08/05/2024","65,108.5","65,204.4","65,204.4","64,341.4","2960000","-0.15%"
"07/05/2024","65,204.4","63,286.6","65,683.9","63,190.8","8490000","3.34%"
"06/05/2024","63,094.9","63,094.9","63,670.2","62,807.2","2260000","0.30%"
"03/05/2024","62,903.1","62,903.1","63,286.6","62,807.2","1970000","0.31%"
"02/05/2024","62,711.3","62,711.3","62,807.2","62,231.9","2560000","0.62%"
"26/04/2024","62,327.8","62,040.1","63,094.9","61,848.3","2940000","0.46%"
"25/04/2024","62,040.1","61,368.9","62,136.0","61,273.0","1920000","1.09%"
"24/04/2024","61,368.9","61,368.9","61,656.5","60,889.4","2400000","0.79%"
"23/04/2024","60,889.4","61,560.6","61,656.5","60,601.8","2010000","-0.78%"
"22/04/2024","61,368.9","62,040.1","62,615.4","61,368.9","2040000","-0.31%"
"19/04/2024","61,560.6","61,560.6","61,752.4","60,697.7","4520000","0.00%"
"17/04/2024","61,560.6","61,752.4","62,231.9","61,560.6","4590000","0.31%"
"16/04/2024","61,368.9","62,231.9","62,327.8","60,410.0","7130000","-1.39%"
"15/04/2024","62,231.9","63,957.9","63,957.9","62,231.9","5760000","-2.70%"
"12/04/2024","63,957.9","64,053.8","64,341.4","63,862.0","2510000","0.15%"
"11/04/2024","63,862.0","63,957.9","64,149.6","63,766.1","2950000","-0.30%"
"10/04/2024","64,053.8","64,341.4","64,533.2","64,053.8","2770000","-0.30%"
"09/04/2024","64,245.5","64,341.4","64,533.2","64,053.8","2520000","0.00%"
"08/04/2024","64,245.5","65,204.4","65,204.4","64,149.6","3670000","-1.33%"
"05/04/2024","65,108.5","65,396.2","65,396.2","64,916.8","4230000","-0.44%"
"04/04/2024","65,396.2","63,957.9","65,588.0","63,957.9","7470000","2.25%"
"03/04/2024","63,957.9","64,533.2","64,533.2","63,957.9","5050000","-0.89%"
"02/04/2024","64,533.2","64,245.5","64,629.1","63,957.9","4320000","0.45%"
"01/04/2024","64,245.5","64,820.9","64,916.8","64,245.5","4990000","-0.89%"
"29/03/2024","64,820.9","65,588.0","65,588.0","64,725.0","3480000","-0.15%"
"28/03/2024","64,916.8","64,916.8","65,588.0","64,820.9","4470000","0.00%"
"27/03/2024","64,916.8","65,204.4","65,204.4","64,725.0","2640000","0.00%"
"26/03/2024","64,916.8","64,629.1","65,108.5","64,533.2","2500000","0.59%"
"25/03/2024","64,533.2","65,108.5","65,396.2","64,341.4","5450000","-0.74%"
"22/03/2024","65,012.6","65,779.8","65,875.6","65,012.6","6070000","-0.88%"
