"Date","Last","Open","High","Low","Vol.","Change %"
"14/10/2022","46,603.7","46,855.6","46,918.5","46,351.7","1280000","1.37%"
"13/10/2022","45,973.9","45,470.1","45,973.9","45,029.2","1260000","0.83%"
"12/10/2022","45,596.0","44,714.3","46,162.8","44,714.3","2230000","1.97%"
"11/10/2022","44,714.3","46,603.7","46,603.7","44,714.3","2420000","-4.05%"
"10/10/2022","46,603.7","46,288.8","47,548.3","45,407.1","2470000","0.00%"
"07/10/2022","46,603.7","47,989.2","47,989.2","46,603.7","3130000","-3.27%"
"06/10/2022","48,178.1","49,689.6","49,689.6","48,178.1","1930000","-2.42%"
"05/10/2022","49,374.7","49,752.5","50,067.4","49,374.7","1480000","1.16%"
"04/10/2022","48,807.9","49,122.8","49,752.5","48,618.9","3100000","0.65%"
"03/10/2022","48,493.0","50,130.4","50,571.3","48,115.1","1890000","-4.35%"
"30/09/2022","50,697.2","48,493.0","50,886.1","48,430.0","3210000","4.55%"
"29/09/2022","48,493.0","50,256.4","50,445.3","48,493.0","1980000","-1.28%"
"28/09/2022","49,122.8","50,445.3","50,634.2","49,122.8","3120000","-3.11%"
"27/09/2022","50,697.2","51,641.9","51,641.9","50,697.2","1420000","-1.23%"
"26/09/2022","51,327.0","51,327.0","51,641.9","50,571.3","2830000","-1.09%"
"23/09/2022","51,893.8","52,334.6","52,334.6","51,704.9","1280000","-0.60%"
"22/09/2022","52,208.7","51,641.9","52,271.7","51,578.9","1780000","0.73%"
"21/09/2022","51,830.8","52,460.6","52,460.6","51,830.8","1180000","-1.32%"
"20/09/2022","52,523.6","52,334.6","52,775.5","51,830.8","874500","0.36%"
"19/09/2022","52,334.6","51,956.8","52,649.5","51,578.9","2710000","0.73%"
"16/09/2022","51,956.8","52,712.5","52,838.5","51,956.8","2070000","-1.43%"
"15/09/2022","52,712.5","53,216.3","53,216.3","52,712.5","1190000","-0.36%"
"14/09/2022","52,901.4","52,586.6","53,216.3","52,586.6","1990000","-0.71%"
"13/09/2022","53,279.3","53,531.2","53,720.2","53,090.4","1590000","0.00%"
"12/09/2022","53,279.3","53,594.2","53,657.2","53,090.4","1090000","0.36%"
"09/09/2022","53,090.4","53,279.3","53,531.2","53,090.4","1740000","0.00%"
"08/09/2022","53,090.4","52,964.4","53,531.2","52,775.5","1730000","0.36%"
"07/09/2022","52,901.4","53,846.1","54,098.0","52,901.4","3400000","-2.10%"
"06/09/2022","54,035.0","54,161.0","54,412.9","54,035.0","1780000","-0.46%"
"05/09/2022","54,287.0","54,475.9","54,601.8","54,098.0","1550000","-0.46%"
"31/08/2022","54,538.9","54,035.0","54,790.8","54,035.0","1790000","0.23%"
"30/08/2022","54,412.9","54,475.9","54,790.8","54,161.0","1750000","-0.12%"
