"Date","Last","Open","High","Low","Vol.","Change %"
"09/11/2023","42,900","41,600","43,050","41,450","15460000","4.63%"
"08/11/2023","41,000","39,950","41,500","39,200","7700000","2.50%"
"07/11/2023","40,000","40,900","40,950","40,000","4440000","-2.44%"
"06/11/2023","41,000","40,650","41,400","40,600","6340000","1.23%"
"03/11/2023","40,500","40,450","40,550","39,950","8270000","1.38%"
"02/11/2023","39,950","38,450","40,000","37,700","9140000","3.90%"
"01/11/2023","38,450","38,900","39,000","36,750","9750000","-1.41%"
"31/10/2023","39,000","39,200","39,700","38,000","7710000","-0.51%"
"30/10/2023","39,200","39,000","40,000","37,750","6760000","0.00%"
"27/10/2023","39,200","40,000","41,500","38,900","18170000","-6.22%"
"26/10/2023","41,800","41,800","41,800","41,800","6090000","-6.90%"
"25/10/2023","44,900","45,400","45,950","44,750","3920000","0.67%"
"24/10/2023","44,600","44,900","45,000","44,000","3180000","0.22%"
"23/10/2023","44,500","44,500","45,300","44,000","5690000","0.00%"
"20/10/2023","44,500","42,500","44,800","41,700","3190000","4.71%"
"19/10/2023","42,500","43,450","43,450","42,500","3730000","-1.85%"
"18/10/2023","43,300","44,600","45,800","43,000","3860000","-2.70%"
"17/10/2023","44,500","45,600","45,900","44,500","2400000","-2.31%"
"16/10/2023","45,550","46,900","47,000","45,550","3270000","-2.88%"
"13/10/2023","46,900","47,050","47,200","46,500","2580000","-1.37%"
"12/10/2023","47,550","47,600","48,000","47,350","2450000","0.32%"
"11/10/2023","47,400","47,700","47,800","46,850","2920000","-1.25%"
"10/10/2023","48,000","47,150","48,000","46,900","4830000","2.13%"
"09/10/2023","47,000","46,100","47,500","46,050","3860000","2.06%"
"06/10/2023","46,050","44,850","46,150","44,550","3430000","3.37%"
