"Date","Last","Open","High","Low","Vol.","Change %"
"28/07/2022","63,760","63,844","64,014","63,336","1380000","0.40%"
"27/07/2022","63,506","62,659","63,506","62,405","1490000","1.49%"
"26/07/2022","62,574","61,981","62,997","61,981","1320000","1.37%"
"25/07/2022","61,727","61,304","61,981","60,965","1140000","0.55%"
"22/07/2022","61,389","61,050","61,558","60,965","1190000","0.00%"
"21/07/2022","61,389","61,389","61,727","61,050","1380000","0.00%"
"20/07/2022","61,389","60,627","61,389","60,627","643530","1.68%"
"19/07/2022","60,373","60,965","61,050","60,203","959090","-0.97%"
"18/07/2022","60,965","61,389","61,727","60,965","462240","-0.41%"
"15/07/2022","61,219","61,050","62,235","61,050","705650","-0.14%"
"14/07/2022","61,304","60,796","61,643","60,627","389020","0.84%"
"13/07/2022","60,796","60,796","62,151","60,457","1630000","-0.14%"
"12/07/2022","60,881","61,050","61,473","60,711","958380","-0.14%"
"11/07/2022","60,965","62,066","62,235","60,965","780410","-2.70%"
"08/07/2022","62,659","63,421","63,506","62,574","898740","-1.99%"
"07/07/2022","63,929","61,558","63,929","60,711","1490000","3.71%"
"06/07/2022","61,643","62,405","62,574","58,340","1830000","-1.62%"
"05/07/2022","62,659","63,421","63,421","62,320","1260000","-0.13%"
"04/07/2022","62,743","63,421","63,675","62,574","881260","0.14%"
"01/07/2022","62,659","63,082","63,506","61,727","1630000","-1.07%"
"30/06/2022","63,336","63,929","64,352","63,336","801190","-0.93%"
"29/06/2022","63,929","64,183","64,268","63,760","1000000","-1.05%"
"28/06/2022","64,606","63,506","65,199","63,336","1290000","1.87%"
"27/06/2022","63,421","63,929","64,352","63,336","1020000","-0.13%"
"24/06/2022","63,506","64,522","64,606","63,167","766000","-1.19%"
"23/06/2022","64,268","63,590","64,945","63,421","697030","-0.13%"
"22/06/2022","64,352","65,961","66,046","63,506","1260000","-2.19%"
"21/06/2022","65,792","64,352","65,792","63,675","1110000","2.24%"
"20/06/2022","64,352","67,316","67,316","63,760","1290000","-0.13%"
"17/06/2022","64,437","65,199","66,300","64,437","1240000","-3.79%"
"16/06/2022","66,977","64,945","67,739","64,776","1430000","3.40%"
"15/06/2022","64,776","65,538","66,300","63,760","1470000","-0.65%"
"14/06/2022","65,199","63,929","66,130","62,659","1260000","0.79%"
"13/06/2022","64,691","65,199","65,199","62,743","1310000","-1.67%"
"10/06/2022","65,792","65,876","66,892","65,538","461650","-0.13%"
"09/06/2022","65,876","66,892","67,655","65,792","1260000","-1.77%"
"08/06/2022","67,062","68,586","68,586","66,723","1380000","-2.22%"
"07/06/2022","68,586","66,892","69,433","66,130","1100000","1.63%"
"06/06/2022","67,485","65,622","67,739","63,590","1040000","2.84%"
"03/06/2022","65,622","66,384","67,316","64,691","623330","-1.90%"
"02/06/2022","66,892","68,417","68,417","66,892","757490","-1.86%"
"01/06/2022","68,163","66,892","68,163","66,892","943380","2.03%"
"31/05/2022","66,808","66,808","66,808","66,046","571250","1.15%"
"30/05/2022","66,046","65,538","68,586","64,691","1570000","0.78%"
"27/05/2022","65,538","64,945","65,538","64,606","1050000","0.91%"
"26/05/2022","64,945","65,199","65,284","64,352","1160000","-0.39%"
"25/05/2022","65,199","64,352","65,199","63,336","964880","1.85%"
"24/05/2022","64,014","63,421","64,098","62,913","1060000","1.61%"
"23/05/2022","62,997","64,014","64,014","62,320","745920","-1.20%"
"20/05/2022","63,760","63,590","64,776","63,506","781590","-0.92%"
"19/05/2022","64,352","63,506","64,945","63,336","680020","0.80%"
"18/05/2022","63,844","65,199","65,199","63,506","1040000","-0.79%"
"17/05/2022","64,352","62,828","65,199","61,897","2670000","2.43%"
"16/05/2022","62,828","63,929","64,691","62,659","1840000","1.64%"
"13/05/2022","61,812","65,199","66,046","61,812","2320000","-5.19%"
"12/05/2022","65,199","66,892","67,655","65,199","1150000","-3.75%"
"11/05/2022","67,739","67,739","67,993","66,892","1100000","0.00%"
"10/05/2022","67,739","65,284","67,739","65,284","1090000","2.70%"
"09/05/2022","65,961","66,723","68,078","65,876","1980000","-1.89%"
"06/05/2022","67,231","67,485","68,755","67,231","916340","-1.98%"
"05/05/2022","68,586","68,163","69,009","67,401","1200000","1.38%"
"04/05/2022","67,655","68,501","68,586","66,892","1050000","-1.24%"
"29/04/2022","68,501","68,925","69,687","67,739","1490000","-0.74%"
"28/04/2022","69,009","69,009","69,094","67,316","666200","0.00%"
"27/04/2022","69,009","67,655","69,433","66,215","1690000","1.24%"
"26/04/2022","68,163","66,892","68,163","66,892","2260000","-1.59%"
"25/04/2022","69,263","69,602","70,279","65,199","2930000","-0.49%"
"22/04/2022","69,602","66,977","69,941","66,977","3280000","4.85%"
"21/04/2022","66,384","66,384","67,062","66,215","2570000","0.00%"
"20/04/2022","66,384","66,046","66,808","65,792","1070000","0.90%"
"19/04/2022","65,792","65,876","66,469","65,707","1190000","0.00%"
"18/04/2022","65,792","67,739","67,909","65,707","1460000","-3.12%"
"15/04/2022","67,909","68,755","69,009","67,909","1060000","-0.99%"
"14/04/2022","68,586","69,771","70,195","68,586","1360000","-1.70%"
"13/04/2022","69,771","70,279","70,364","69,433","1000000","0.00%"
"12/04/2022","69,771","70,279","70,449","69,094","993580","-0.72%"
"08/04/2022","70,279","71,041","71,041","70,195","930860","0.00%"
"07/04/2022","70,279","71,888","72,142","70,279","1100000","-1.89%"
"06/04/2022","71,634","70,195","71,973","69,179","2370000","1.93%"
"05/04/2022","70,279","70,110","70,449","69,941","621320","-14.92%"
"04/04/2022","82,600","83,200","84,100","82,600","712000","-0.24%"
"01/04/2022","82,800","82,100","83,600","81,100","900300","0.85%"
"31/03/2022","82,100","82,000","82,600","82,000","492400","0.12%"
"30/03/2022","82,000","81,800","83,500","81,500","913900","0.12%"
"29/03/2022","81,900","82,400","83,000","81,600","1020000","-0.61%"
"28/03/2022","82,400","83,000","83,000","82,000","725400","-0.12%"
"25/03/2022","82,500","84,000","84,000","82,000","1140000","-1.20%"
"24/03/2022","83,500","84,900","84,900","83,500","570200","-1.65%"
"23/03/2022","84,900","84,900","85,600","84,900","966600","0.00%"
"22/03/2022","84,900","84,900","85,500","84,900","775100","0.00%"
"21/03/2022","84,900","84,200","85,500","84,000","933900","0.83%"
"18/03/2022","84,200","83,100","85,200","82,900","1410000","1.45%"
"17/03/2022","83,000","83,000","83,500","82,700","1220000","0.61%"
"16/03/2022","82,500","81,300","83,200","81,300","1000000","1.73%"
"15/03/2022","81,100","84,000","84,100","81,000","2390000","-3.68%"
"14/03/2022","84,200","83,300","84,200","83,200","1440000","0.48%"
"11/03/2022","83,800","83,700","83,900","83,000","876100","0.36%"
"10/03/2022","83,500","83,000","83,700","82,900","1150000","0.60%"
"09/03/2022","83,000","81,800","83,100","81,700","1330000","1.84%"
"08/03/2022","81,500","83,800","84,500","81,500","2940000","-4.00%"
"07/03/2022","84,900","84,300","84,900","83,900","1000000","0.00%"
"04/03/2022","84,900","85,200","85,500","84,800","1060000","-0.70%"
"03/03/2022","85,500","85,000","85,500","84,700","1050000","0.59%"
"02/03/2022","85,000","85,600","85,600","84,200","1660000","0.00%"
"01/03/2022","85,000","84,500","85,400","84,100","1300000","0.59%"
"28/02/2022","84,500","85,100","85,100","84,400","1320000","-0.71%"
"25/02/2022","85,100","85,300","85,900","85,000","1620000","-0.23%"
"24/02/2022","85,300","86,700","86,800","85,000","2080000","-1.84%"
"23/02/2022","86,900","87,000","87,000","85,800","986300","0.12%"
"22/02/2022","86,800","87,000","87,000","85,000","1540000","-0.69%"
"21/02/2022","87,400","86,600","87,600","86,600","1020000","0.23%"
"18/02/2022","87,200","86,400","87,500","86,400","1070000","-0.34%"
"17/02/2022","87,500","87,000","87,700","86,800","1430000","0.57%"
"16/02/2022","87,000","87,500","87,900","86,400","1290000","0.00%"
"15/02/2022","87,000","86,000","88,300","83,800","2450000","1.16%"
"14/02/2022","86,000","88,100","88,800","86,000","3630000","-4.44%"
"11/02/2022","90,000","91,300","91,600","90,000","1160000","-1.42%"
"10/02/2022","91,300","91,100","93,400","91,000","1830000","0.55%"
"09/02/2022","90,800","91,200","91,900","90,300","1580000","-1.30%"
"08/02/2022","92,000","92,400","92,400","90,100","1150000","-0.43%"
"07/02/2022","92,400","90,600","92,900","89,500","1620000","3.82%"
"28/01/2022","89,000","91,000","92,000","89,000","2060000","-2.20%"
"27/01/2022","91,000","93,000","94,500","90,400","1730000","-3.70%"
"26/01/2022","94,500","95,800","95,800","92,600","2520000","-1.36%"
"25/01/2022","95,800","92,500","96,000","89,000","2400000","3.01%"
"24/01/2022","93,000","89,400","93,500","88,200","2730000","4.26%"
"21/01/2022","89,200","86,900","90,000","86,100","2500000","2.41%"
"20/01/2022","87,100","85,200","87,500","83,100","2790000","0.35%"
"19/01/2022","86,800","87,500","87,500","85,000","914800","-0.91%"
"18/01/2022","87,600","85,500","87,600","84,000","1700000","1.62%"
